,G0,G1,G2,G3,G4,G5,G6,G7,G8,G9,L0,L1,L2,L3,L4,L5,L6,L7,L8,L9,L10,L11,L12,L13,L14,L15,L16,L17,L18,L19,L20,F0,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,F33
608,194.4604034,344.0181885,142.367691,165.6354828,449.4691467,124.2796478,521.8158569,606.1540527,408.8781128,2355.044189,80.32123566,270.9469299,426.6677856,192.1311951,463.4310303,5.901845455,7.075115204,258.2567139,280.9454651,140.7045593,642.0287476,253.3894196,223.624588,252.7733154,178.8992462,116.7820892,244.5772247,166.1036072,251.3056335,7.35524416,848.9016724,-160.434021,80.11279297,175.355423,-141.3290405,-482.7626953,387.1712036,-823.2495728,-86.18087769,-1224.362671,401.1130371,620.2617798,503.0644226,428.1305847,365.8125916,359.9107361,172.0090942,172.0090942,840.0075073,753.8265991,495.5699158,-275.4396667,334.0255737,-10.25645065,166.2949982,-246.466629,-28.97303009,-263.645874,185.8232574,86.47832489,201.5875397,273.5502625,-74.30708313,-114.4377136,-240.4106903
609,644.4246216,542.3289185,44.82087708,473.0038452,9.456708908,237.1673584,122.7453995,634.7564087,1089.122314,1135.866089,79.19532013,249.1368408,381.6264648,184.1580963,473.3916626,5.229097366,6.811776161,243.5689697,252.1669922,131.2410278,531.484314,216.1261749,191.9315033,238.7601166,174.013031,107.6662598,235.8437805,159.8565521,222.3336639,7.545060635,841.605957,65.96238708,-145.1576996,473.8491821,236.5378418,-167.1413727,391.8536987,-479.5952148,-69.17262268,-683.9329834,204.3377991,356.0823364,88.30571747,171.9242554,-97.12961578,-102.3587112,271.1644592,271.1644592,623.822876,554.6502075,311.0812683,-354.9390564,13.659585,166.9373474,233.2563782,-260.6127014,-94.32636261,-49.18882751,-39.7321167,5.503725529,185.2702179,330.1701355,-106.9724197,-145.5937653,-266.8289795
610,786.2672119,294.8930969,285.8364258,390.3182068,279.8381042,505.8734436,138.595932,126.672142,735.8544922,1987.976318,81.44432831,289.5568848,487.8569641,234.3124542,475.7677002,6.324588776,8.227451324,271.022522,299.7702637,158.9730377,569.7479858,262.2902222,217.2067871,254.8359985,194.370285,135.8643951,242.6712646,195.7772827,261.1817322,8.259436607,876.6637573,-56.50350571,-24.94082069,277.4550781,452.3085938,-355.6348267,343.53302,-707.9373169,-135.5544739,-1043.272949,335.3355713,546.8192139,389.6246948,312.5067749,172.0746765,165.7500916,147.4465485,147.4465485,676.2903442,540.7358398,269.7133484,127.728302,-106.4066467,-96.37230682,44.99374008,-184.5599823,312.2882996,-358.6625061,-78.82440948,209.8422546,396.5342407,-69.61701202,188.793335,141.4935455,-6.983943462
611,327.2050171,457.0704346,206.5189667,481.65802,283.5083618,517.2759399,246.1924896,259.2527466,209.0595856,2780.924316,93.02114105,315.8203125,475.124176,195.2371063,455.5267944,5.938435078,8.238980293,284.4964294,303.5480042,142.0938568,655.2625122,254.945282,240.6683044,275.6939087,221.8748932,122.239624,265.402832,191.2079773,249.0240479,8.293902397,1005.007446,-258.622345,165.6011963,-138.4561615,207.0388641,-715.5852051,261.3087463,-981.3581543,-209.3512115,-1499.896362,518.538208,768.5108032,504.2233276,573.2736816,636.2850952,630.3466797,228.5352173,228.5352173,953.0548096,743.7035522,459.2071533,218.0503998,-32.91446304,-96.92127228,67.4444809,-119.2148743,337.2652893,-351.8665466,-68.35818481,208.2494202,231.3564453,-71.86245728,113.5875626,67.391716,-77.62041473
612,459.4848022,715.8776855,153.5490723,316.3181763,60.59819794,556.9345703,430.8590088,315.9906616,269.4974365,2403.094482,86.96963501,319.2598877,459.2953491,216.09375,462.5451965,5.445211887,7.814720154,286.4220886,285.5204468,155.2776489,620.348938,244.1243286,212.356781,283.6221619,203.5961914,112.2621918,257.483551,171.1812134,233.9755859,7.617301464,1050.991943,-305.1731873,218.2035522,93.89156342,60.42005157,-596.2038574,370.8355408,-868.2911377,-187.2080994,-1374.16748,505.8764038,741.4987183,279.8110046,525.4049683,568.736145,563.2909546,357.9388428,357.9388428,987.8739624,800.6658936,514.2437744,-44.32888412,150.4816742,3.409615993,119.1609116,-215.5578918,171.2290039,-240.7147064,-180.1165009,164.4612579,287.6828918,86.25454712,65.26176453,23.9043808,-105.9194565
613,748.5773315,49.83789444,46.81264496,347.787262,582.2741089,564.7177734,74.20080566,801.647522,655.9416504,2816.763184,107.911972,323.4326172,555.244812,250.3389435,593.7844849,7.066431046,8.674401283,347.9497375,346.7996826,170.5420837,679.710083,300.0198059,249.4840698,329.116272,259.7185364,152.2207947,300.5194092,239.0590363,325.1258545,9.321873665,1132.519409,-213.1388245,105.2268448,216.9911041,318.4473877,-429.0767212,322.6352234,-876.6323853,-107.6891251,-1363.598267,486.9659119,735.5748291,708.2682495,485.2359009,378.4173279,371.3508911,24.91894722,24.91894722,749.4317627,641.7426147,293.7929077,-69.74520874,285.110199,-269.2928162,0.921041727,-152.0931396,82.34792328,-569.3126221,12.96152306,328.1952209,132.9296722,218.1714935,-89.85298157,-147.6096497,-328.9120178
614,959.5681152,529.2619019,405.3697205,449.280365,422.4775696,469.4344177,262.6688538,848.9453125,81.90821075,1008.047913,95.27767944,267.994812,414.8787537,192.114502,452.4692078,6.680839539,7.465846539,260.8134766,291.2718811,144.465332,656.2716675,245.9520264,230.2003784,264.0190735,193.8334961,122.3406601,245.5075531,178.0379028,252.7180786,8.593046188,906.0560913,-549.1750488,453.8973999,437.9202576,-27.52724075,67.07553101,102.8499298,-174.9189453,-172.8842926,-637.1795044,462.2605591,559.2544556,-196.979126,367.1399841,376.9313354,370.2504883,264.6309509,264.6309509,324.8168945,151.9326019,-108.8808823,-50.03380585,-198.378418,-175.6175995,23.87705803,41.61540985,-91.6492157,-421.5696106,0.907965124,240.1420135,41.30811691,337.1567688,-187.587677,-230.6016388,-365.6255798
615,767.2180786,487.651001,436.5926819,383.5586853,409.2622375,306.9084473,396.6939087,303.940094,144.3153992,2855.817871,109.9399338,298.1128845,492.7966309,254.0984039,532.4882813,6.660220623,9.626185417,349.9046936,339.420166,173.28862,682.7254028,280.8990173,283.2418823,365.3487549,211.0447388,141.0053406,273.9772949,216.6926117,300.0124207,9.799468994,1160.875488,-448.6976929,338.757782,133.9682312,184.552124,-570.1298218,405.985199,-903.8813477,-159.0451202,-1511.907959,608.0266724,863.022583,471.0879517,608.9241943,684.4625244,677.8023071,243.8255005,243.8255005,949.1127319,790.067627,440.1629639,24.84973145,-137.4259186,-17.46360207,230.7825775,-232.6965637,257.5462952,-298.3626099,110.8996201,134.5661774,370.2012939,16.43101311,132.5589294,80.20600128,-84.13367462
616,849.6932983,483.4941101,562.6737061,340.5933838,190.5733643,540.0128784,240.6118164,593.097229,361.07547,2216.904297,107.9773865,314.1303101,544.0557861,256.3704834,453.7359009,6.837705612,9.041239738,347.5942078,352.401062,157.269104,628.625,282.8390808,262.7314453,312.3640137,241.4643402,138.8358612,334.3035889,212.2629089,311.3535767,10.06408978,1094.472534,-366.8403931,258.8630066,250.2487335,232.6042023,-362.0241089,298.1425476,-725.3510742,-180.7287903,-1210.031616,484.680481,706.7976685,290.0109558,450.4271851,481.3717346,474.5340576,241.7470551,241.7470551,764.4638672,583.7350464,236.1408386,31.03355026,-274.6420898,-11.2653513,138.6136475,-140.8734436,171.9069977,-294.1044312,-103.5310669,173.7503662,231.7516785,162.3965759,-9.099020958,-60.38173676,-221.3619232
617,857.762085,377.1457825,400.1710815,92.72319794,494.2922974,32.247715,219.2767181,110.5298767,1073.060913,2732.106689,86.74891663,319.134552,507.1159668,246.0441589,564.6975098,7.038807869,7.975036144,327.4399109,330.1894836,146.2854919,720.0030518,256.3486633,257.9057617,292.5574036,234.3065338,132.1242981,270.9732056,204.4103546,304.1917114,8.13271904,1165.692871,24.55459595,-111.3035126,338.1325989,544.1841431,-592.3610229,611.3590698,-1032.067993,-67.40899658,-1404.694824,372.6268616,649.0891724,670.1900024,403.0450134,210.9743347,203.9355316,188.5728912,188.5728912,1039.360718,971.9517212,644.5118408,-193.0582123,227.1087494,32.41321182,247.8585968,-465.0736084,272.0153809,-223.9354401,270.356842,44.69879532,529.1542969,-1.042175174,223.7288513,174.3433228,19.31850815
618,493.2324219,611.9295044,541.9597778,293.1899719,342.2306213,418.8807068,251.305542,229.1351776,572.1829224,1734.872681,82.54367828,258.2993469,455.2501526,210.5020599,430.3629761,5.100811005,7.401111603,312.1600342,282.4338074,143.5944977,614.9752808,239.5828705,202.1934052,273.1876831,190.5169373,107.3527756,238.9905243,182.0909882,247.4134827,7.444292545,997.522644,-179.5624084,97.01873016,102.1088943,211.5611115,-388.0742188,231.8837585,-638.371521,-204.9528809,-1030.2948,391.9232788,582.3635254,114.7701111,371.8614807,333.4217834,328.3209534,305.9647522,305.9647522,719.2984619,514.3455811,202.1855774,186.0736084,-220.174469,-116.4135208,70.2661438,-88.28926086,274.3628845,-355.9963684,-13.76577568,202.921524,272.3497314,-35.37234497,122.1812363,78.18805695,-59.90975189
619,151.0097351,406.2575073,0.077719741,353.4994812,326.7203674,418.4019775,300.5958557,326.7599182,42.82816315,3513.160645,99.20574951,305.4320984,435.270874,225.6429596,546.2550659,6.518901825,8.483920097,301.5607605,297.0510559,140.6524506,586.3688354,245.1534576,217.3768005,295.7406006,213.9710388,135.6262665,282.7708435,182.6824951,269.320343,7.894229412,1036.332764,-296.0644226,196.8586731,-278.1772461,133.1225739,-927.2692871,343.6599426,-1185.786255,-176.753952,-1824.005981,638.2197266,936.8430786,744.4174805,711.2001343,803.1647949,796.645874,203.1287537,203.1287537,1142.19104,965.4371338,663.8763428,120.8851395,232.791626,-91.84667969,104.9951935,-203.0074921,323.8926392,-337.0001526,-10.27976418,190.7454224,219.747406,-41.12178421,84.68950653,40.55341721,-97.99298859
620,706.8327026,8.07711792,220.0296478,250.6311646,245.0297394,494.8994446,138.2086182,406.6361694,527.1397705,2057.703613,84.40885925,261.6386108,396.4512939,190.0802765,398.1254578,5.154895306,7.463688374,257.9172668,276.1390381,124.216156,590.6693115,218.1516418,194.8934174,247.515152,176.2350616,107.6987,246.0155792,168.8106232,219.7489777,7.09155941,876.7625122,-173.6966553,89.28780365,269.6652832,263.4707642,-298.2322998,306.2589722,-643.8076782,-50.87591171,-978.3268433,334.5191956,519.1763916,553.1089478,329.0960999,265.4898071,260.3349304,4.03855896,4.03855896,553.7223511,502.8464355,244.9291687,-71.84941864,120.0084991,-116.8349686,37.46600723,-182.0428162,110.1933899,-334.9866028,-89.95687103,210.0491486,225.4443359,135.8221893,11.35404491,-29.43060112,-157.4565735
621,212.2235565,445.6445923,371.7440796,291.9068298,646.2011719,108.6633759,219.8072968,518.3601074,14.82289124,2332.432373,82.83071899,252.451828,392.8094482,193.6950989,437.1538391,5.065685749,7.031966686,268.4729614,276.5922241,120.6562805,554.0911865,212.6091461,214.3325348,262.2478333,180.5142365,116.9116898,232.2086945,162.6419983,228.5618286,7.760469437,953.166626,-372.5967407,289.7660217,-165.4309692,5.057782173,-543.1508179,125.268013,-732.4603882,-203.4998474,-1273.424194,540.9637451,743.5285645,307.7191467,549.8334961,653.6433716,648.5776978,222.8222961,222.8222961,746.3317871,542.8319092,274.3589783,173.0015106,-109.5597229,-167.3171692,101.642128,-4.611730099,177.6132355,-379.9263306,266.2748718,160.6057129,44.35084152,54.59544754,-43.93099594,-83.22530365,-206.572998
622,647.0090332,131.8001556,543.8890381,453.9850464,657.2427979,541.572998,115.989296,810.4578857,884.9320679,2099.809326,99.01390076,318.4773254,545.4627075,259.7693481,587.7564087,7.244470119,9.342558861,345.8575745,344.8447876,180.0458832,779.6999512,296.4105225,259.7540283,360.1382141,245.8243866,162.8955383,326.6672974,231.9567261,309.9931641,10.53176117,1205.001099,-189.4312134,90.41730499,237.6869965,219.8908539,-234.1486359,153.3583069,-612.3490601,-167.2623291,-1053.580078,441.2310486,643.190918,392.5065918,383.4215698,236.8962402,229.6517792,65.90007782,65.90007782,514.9641724,347.7018433,1.84427619,157.6866608,-218.1741638,-300.9469604,18.43393898,26.68757248,130.9990845,-597.3574829,59.88531494,341.7042847,90.05575562,195.6682281,-106.2336273,-162.2743683,-338.1903687
623,178.9042358,637.4334717,297.6039734,368.4413147,601.0089722,556.3953247,392.6811829,817.1026611,408.7948303,2158.37085,100.0898819,333.0141602,523.0186157,237.9416199,540.8606567,6.405574322,9.223872185,297.4067078,350.8521423,163.5513153,662.1856079,276.045929,281.7375488,338.9345093,230.0746918,139.4777679,284.837677,188.4165649,271.9186096,9.459287643,1171.284058,-339.4820557,239.3921661,-2.490389109,-158.0874176,-444.1244812,108.6199265,-703.4068604,-263.7362671,-1251.639404,548.232605,760.0723877,137.1997528,522.1307983,529.5026855,523.0971069,318.7167358,318.7167358,765.4093628,501.6730957,204.2663879,117.9602966,-3.85968709,-279.2279663,18.54161072,54.93138885,63.02890396,-555.2739258,45.73508072,320.3928833,4.519059658,221.8087769,-155.6230164,-201.1444702,-344.0395813
624,49.42700958,282.4753418,557.4294434,78.0727005,576.2883911,340.6250916,212.2662811,136.0530243,868.1455688,2693.837402,82.24983215,296.5920715,518.7908936,192.3134155,544.5947876,6.239659786,7.609235287,270.9728088,298.9450378,140.8058167,614.8468628,254.4216614,212.7448425,267.2431946,204.9157257,135.8161621,234.1644745,177.3893127,246.429184,7.829163074,1079.706299,40.13597488,-122.3858109,-163.6496429,253.2126312,-690.5627441,230.3209991,-1003.1922,-206.161377,-1415.183472,411.991333,665.1030273,605.7217407,472.7896118,340.1861572,333.9464722,141.2376709,141.2376709,880.5878296,674.4264526,403.4536743,307.6677246,-20.65529251,-209.5632782,27.05945778,-89.51519012,397.1829224,-463.9849243,112.3034821,240.1837311,260.5632019,-163.0184326,165.3113556,122.4541016,-12.07794762
625,237.2363129,179.4933167,642.3419189,179.3915253,471.0365906,94.61270142,553.4572754,33.92079163,439.5069275,2986.751953,101.1197662,301.7420349,481.9223022,211.1256714,452.9212341,6.015951157,7.505861759,312.7654114,321.3634033,143.7928772,641.9798584,263.7896423,239.9571991,311.9909668,198.9687347,136.3947906,274.1793518,184.9380188,275.148407,8.501229286,941.6265869,-128.1160278,26.99626732,6.271915436,102.8483582,-696.8849487,401.4148254,-1059.032104,-119.7750931,-1496.673706,437.6416321,707.5446167,774.0322876,496.4189758,481.1393433,475.1234131,89.74665833,89.74665833,946.0197754,826.2446899,513.479248,121.7809296,-179.7536011,12.97975254,237.1087646,-257.6219482,379.4028625,-250.8098755,220.2266998,74.88220215,457.3369141,-105.2235107,235.4233246,190.7423096,50.48531723
626,533.6348877,647.8302612,464.9734192,313.6982422,574.5990601,383.301239,306.3528137,158.1959839,815.4590454,2837.106689,116.3215027,366.5132446,552.7854004,248.3116455,616.4057007,7.673027515,9.775460243,342.6967163,369.8192444,191.8500366,761.5478516,301.2530212,302.8726807,370.2821045,256.0547791,161.420105,332.2796936,234.2480927,308.1152344,10.44388008,1174.4823,-73.04706573,-43.27443314,65.40266418,395.1851807,-739.3206787,438.2101135,-1077.857544,-214.2484894,-1572.279053,494.4214478,780.2666016,474.117157,531.9549561,409.9707336,402.2977295,323.9151306,323.9151306,1112.171997,897.9234619,555.2267456,186.0238342,-17.12379456,-137.0679016,153.5753937,-246.3600769,432.3839111,-438.3209229,136.2781219,216.7066956,445.4832458,-100.1042252,220.3808441,163.786499,-13.86724663
627,922.2633667,517.0182495,15.9365654,434.5582581,366.3883972,97.06669617,124.9487686,661.6117554,679.8721924,1679.13501,88.01015472,292.7487793,449.2024536,214.5772858,423.506134,5.446617603,8.057687759,266.6968689,297.5236206,144.4144592,536.0760498,216.7628632,227.0842133,268.7785645,200.4794006,133.0464172,241.5440216,176.8887329,254.7681427,8.335650444,1044.851074,-217.9194183,129.9092712,434.6426392,269.7012939,-246.3879242,388.2817688,-594.5773315,-101.0130386,-942.1033325,347.5260315,531.0736084,197.622345,316.4963074,240.5161896,235.0695801,258.5091248,258.5091248,706.5828857,605.5698853,338.8729858,-293.4024048,85.58125305,30.53974724,218.6307983,-243.8673248,-49.53509521,-186.223114,180.1652832,50.14777374,194.1706696,291.0791321,-93.60928345,-136.3455963,-270.4980164
628,60.97859573,674.8789673,46.99077225,162.6725311,591.5450439,401.8489075,484.1604004,735.7398071,15.50165749,1776.077271,78.5952301,253.3256836,398.3515015,185.5387268,425.276947,4.923305035,6.846950531,251.9432068,250.3213501,123.1562271,530.8400269,217.543808,202.2223969,236.6159668,172.9895172,110.2674484,227.8854065,174.5073547,227.9810333,7.668526649,863.5933838,-380.8460083,302.2507935,-19.03739166,-300.8300476,-391.8139648,119.4509048,-574.1674194,-215.9980774,-1069.946045,495.778595,665.8013306,32.6614151,480.2626038,550.7642822,545.8409424,337.4394836,337.4394836,700.6934204,484.6953735,232.7521667,-1.734115362,321.1766968,-289.8735657,-47.13819504,3.705323696,-5.43943882,-507.4173889,84.12765503,283.7541809,10.34085369,233.3248444,-145.5452271,-187.7062073,-320.0525818
629,796.7940674,180.2532806,573.2563477,313.3817749,147.636734,326.4755859,202.04776,346.2432861,673.1678467,3602.287109,114.6384659,359.3674011,544.0930786,279.0881042,594.9077759,7.311099052,9.312373161,375.9555054,379.5943604,189.8665924,779.8832397,329.7072449,294.247467,351.3438721,253.1753082,152.9632416,332.0535278,234.7007446,331.2877808,10.16563702,1237.880981,-164.808075,50.16960526,162.622757,469.3632202,-771.590271,574.8456421,-1233.886719,-81.79662323,-1769.061646,535.1748657,860.6756592,962.3842163,581.5875854,521.8546753,514.5435791,90.12664032,90.12664032,1133.325195,1051.528564,675.572998,-98.4527359,-106.7549133,186.7341156,314.4521484,-384.9790649,286.5263367,-142.973114,4.663618088,36.89171219,418.2356567,45.5271759,138.224472,81.52076721,-96.47627258
630,918.1738892,281.647522,605.5748901,446.621521,627.3377075,49.26779175,198.6841583,809.1760864,559.2266846,1052.410156,80.74291229,295.2625732,427.8793945,202.6995239,477.9811096,5.252197742,7.298836231,301.6256714,284.5773926,134.7530518,614.5351563,246.4979553,208.0789948,300.9733582,193.0542297,121.6562424,253.7967682,176.9839783,265.937439,7.596300602,940.9372559,-324.9035645,244.1606598,515.050293,78.22003174,88.233078,131.5546417,-220.4726715,-119.173645,-577.6616211,357.1889343,466.2937927,0.858405411,263.5942688,142.8020935,137.5498962,140.823761,140.823761,275.2070923,156.0334473,-145.5922394,-71.45319366,-437.6612244,-96.28609467,175.2308807,3.198406219,-74.6516037,-342.7840576,284.5536499,125.7424622,83.8499527,328.4483643,-161.7476654,-204.5069885,-338.7316589
631,787.8151245,472.3800659,370.7383728,244.7419891,335.2086792,462.1452942,239.2985229,485.5291443,284.4859314,2068.267578,83.56858826,288.3668518,504.1924744,216.8878784,518.569519,5.427528381,8.356451035,292.8723755,346.1137695,149.3813324,569.2824097,248.9528809,222.1565247,275.4269714,222.9279633,128.1783142,264.7038574,181.9049225,264.8789063,8.550378799,949.9107056,-330.6041565,247.0355682,250.5982513,206.6126862,-322.157135,284.3885193,-656.057312,-170.2922821,-1137.743896,481.6865845,677.5875854,244.3857269,460.6996765,423.8167419,418.3891907,236.190033,236.190033,708.4093628,538.1170654,245.2446747,-3.853574991,-46.1979332,-116.1679306,65.35034943,-135.0071716,131.153595,-365.1208191,-29.91213417,210.0766296,222.9832458,133.5502625,2.601443529,-41.34678268,-179.3034668
632,837.5029907,166.6621857,529.8563843,78.00070953,526.3706055,188.3889008,416.1557617,4.47979641,567.53302,2411.503174,89.65039825,268.8491821,478.8388672,215.3138428,505.6991577,6.05202055,7.065641403,271.026001,293.6995239,146.200058,633.9320068,222.3716888,208.5269012,245.980011,212.0672913,109.4031448,245.5249939,184.1630096,253.0101624,7.984086514,1121.095581,-264.291626,174.6412354,294.3634644,278.8479004,-374.959259,400.4735413,-755.6085815,-98.18955231,-1201.535645,445.9270325,660.0593262,541.9241333,444.7455139,384.9733582,378.9213562,83.33109283,83.33109283,701.5206909,603.3311768,332.3051758,50.41165161,26.07486343,-127.7412109,89.86032104,-254.2734985,304.6851501,-350.112915,176.2576904,156.1196899,482.9363708,-59.16016006,238.5935822,194.0998077,54.43057251
633,995.175293,623.2987671,519.4509888,105.152359,284.3003235,545.1824951,489.982605,832.5284424,946.2733154,640.2498779,106.0908813,277.8646851,465.0779114,237.8955383,460.1474304,6.593297482,7.69351387,308.2173157,334.6531372,143.5033722,736.0133667,245.8074951,215.5669708,344.1887207,222.5913239,134.5532532,267.1894531,191.0753479,253.3267822,9.606525421,1013.93811,-234.9054108,128.8145294,796.0095825,-35.73968887,181.5504761,336.5943909,-192.1395264,-91.38790894,-456.1334534,263.993927,379.4926453,-204.9827423,141.5970917,-54.55639648,-61.14969635,311.6493835,311.6493835,410.6225281,319.2346191,11.01731205,-411.1262207,111.4100113,-127.6044083,103.6847916,-193.0910187,-218.035202,-373.4118958,-89.11157227,240.5039215,231.6515808,485.2246399,-170.9812622,-217.1450653,-362.0566101
634,699.199585,507.0604858,433.5335083,194.3266907,196.1625977,512.2697754,470.3353577,797.2419434,631.4536133,479.6979065,77.25188446,251.4797821,387.1947021,185.4737091,421.7805786,5.020830631,6.810585499,249.4123535,253.6022644,121.0724258,515.0411377,221.374649,198.3440094,247.3905029,183.9705505,108.6831818,222.3310089,160.0870514,235.5648041,7.108562946,862.2869873,-282.2036438,204.951767,591.1644287,-174.1684875,185.7646332,153.9200134,-83.52609253,-117.9039688,-363.8237305,280.2976379,357.8590088,-249.0934143,172.3853149,30.9023838,25.88155365,253.5302429,253.5302429,251.1564941,133.2525177,-116.1598282,-215.6198273,-112.8190384,-89.83982849,48.51660156,-32.84758759,-182.7722321,-311.2144775,-115.0518799,198.8739014,112.1963196,405.103241,-181.456543,-220.1335754,-341.5435791
635,604.2839355,289.6887207,141.4896393,291.1720886,635.9763184,293.1266174,440.0379028,705.9959106,609.010437,1518.831909,80.17131042,287.8103027,441.2110291,201.7460938,441.8825989,6.095944405,8.345082283,268.8027039,270.9126587,134.9313507,645.4829712,237.1438599,229.6735992,288.3487854,197.9931183,112.0776062,242.186264,171.4014893,244.5076599,7.712715149,1011.17627,-268.768158,188.5968475,425.2237549,-89.70799255,-105.1817398,242.5951843,-446.7771301,-99.6156311,-802.7119141,355.9347839,507.3588867,201.0484009,305.612793,219.6649475,213.5690002,144.8443604,144.8443604,482.3920593,382.7764282,113.973732,-195.8235321,212.8212738,-227.1153259,53.17864227,-107.6638336,-88.15969086,-464.2591858,171.7171173,235.1701508,152.336792,330.3459778,-124.338089,-165.7486877,-295.7395935
636,175.8504639,58.91080093,358.188385,374.7071228,430.4102478,61.79912949,2.594210386,17.00076103,709.8494873,3779.406738,83.49143982,263.8381348,498.2893982,229.1452789,480.4895935,5.511609554,8.013070107,300.3974304,344.8363647,160.6113281,594.9116821,236.0132599,248.0211792,291.9510193,204.1760864,130.7479858,258.5914001,204.6337738,259.923645,8.893369675,1156.230347,33.19176102,-116.6832047,-324.8972473,533.9394531,-1016.92395,428.1885681,-1382.957275,-132.2560577,-1853.59314,470.6358032,807.574707,1109.345581,578.4294434,568.5756836,563.0640869,29.45540047,29.45540047,1160.243408,1027.987305,727.5898438,236.9612122,-137.9837799,36.23243713,247.5436249,-267.57724,504.5384521,-199.7808228,230.6294403,44.40738678,332.357605,-245.9470367,248.4980927,199.0585632,43.86431885
637,999.4251709,424.8179932,165.2795258,328.9973145,506.3756104,348.8144226,142.1680298,817.9269409,359.3847046,1019.542908,82.87471771,265.9440613,414.3695679,198.5068054,414.5593872,5.080483913,6.942995548,266.1273193,262.5274353,121.5935059,548.5386353,220.1966248,188.9717712,239.5827179,184.2001495,110.2900085,250.9212341,161.1336823,232.8840637,7.673770428,929.8135986,-411.0908203,328.216095,492.5393066,95.79505157,62.15832138,164.4369049,-226.6039276,-125.6073074,-602.352478,375.7485352,484.6109619,-75.0942688,286.1041565,247.2932892,242.2127991,212.4089966,212.4089966,342.7807312,217.1734161,-48.95389938,-159.3042603,54.26182175,-211.452713,5.013810635,-42.84339142,-116.4608612,-431.649353,74.72626495,234.5689087,53.76293182,367.3821106,-192.4896393,-231.4195404,-353.6233215
638,542.4370728,641.7318115,409.7660217,59.74224854,76.51419067,541.2297363,178.2622223,564.6885376,555.8433838,2472.838867,99.91353607,283.0327454,484.1796875,233.8712463,446.6480408,7.326587677,8.829455376,294.5349121,328.5404663,156.9523621,670.4821167,286.4699707,271.1846924,282.2729187,214.920929,145.8496246,260.563446,179.7215881,316.1686096,8.281041145,1063.310181,-169.0308685,69.11732483,111.1396255,262.266571,-608.9857178,437.0925903,-941.0722656,-152.0931549,-1376.539673,435.4674072,690.7279663,397.2902832,456.85672,445.6760864,438.3494873,320.8659058,320.8659058,1030.192627,878.0994873,583.5645752,-168.1333618,200.9738464,67.10146332,155.0821838,-280.1402283,112.0068665,-219.368515,-142.8543091,127.1907349,225.6078644,148.5565796,-12.68879795,-56.1095314,-192.4103851
639,848.1776123,77.50331116,514.0166626,3.073178053,492.7878113,16.2663002,182.6665649,685.6555176,114.4440689,3622.48291,105.8347244,333.5722656,537.6090698,244.3005371,593.5914917,7.331751347,9.23132515,321.549469,284.721344,157.0872955,705.7061768,295.2124939,255.4951172,311.1687622,243.9116364,150.9356232,288.2966003,212.1938019,295.0888367,9.512081146,1194.723389,-448.3812561,342.5465393,142.975235,256.821106,-646.5901489,455.9931335,-1103.719482,-80.4797821,-1750.507446,646.7879639,936.1686401,926.2946777,691.868103,745.0645142,737.7327881,38.75165558,38.75165558,994.5666504,914.086853,592.5374146,-233.6225586,188.6163483,74.04840088,278.7738647,-298.9058228,65.28327942,-221.1641083,271.6237183,32.39491272,195.5760345,223.0133209,-63.55344391,-114.8194656,-275.7472229
640,898.3690186,442.9020691,547.137146,54.40238571,429.8374023,360.9341431,324.6611633,107.4047089,984.7252808,1871.58728,97.67626953,347.3231812,435.8001099,246.0937042,518.1798096,6.903786659,8.603634834,312.1152344,333.9020996,174.9182281,655.2483521,262.2269897,236.1792908,321.6099854,210.4620209,126.3392563,269.2360229,214.2141724,240.7397614,9.237314224,994.9512939,-30.57188606,-67.10438538,477.368042,390.4290466,-344.7987976,474.8436584,-690.6047974,-89.99412537,-1008.786072,318.1812744,530.3264771,323.2374878,284.2327576,84.23421478,77.33042908,221.4510345,221.4510345,757.5359497,667.5418091,355.4265747,-61.42910767,53.7088623,-102.5400467,131.7847443,-299.9254456,238.4963226,-364.7670288,65.07037354,189.8252411,504.6281738,30.73968887,199.6516876,147.8975372,-14.56248093
641,147.7233582,99.29677582,210.71315,485.9587097,193.0548401,334.970459,487.1370239,569.4049683,47.49358368,2314.36792,78.67845917,252.9060059,385.9093323,193.7494202,408.600647,5.325538635,6.479669094,248.7046356,250.5255737,128.4233093,525.0231934,219.4028778,192.6985474,240.9839172,171.6448059,108.7596512,212.4371796,164.3521423,231.4079285,7.123263836,856.9846191,-353.6291504,274.9506836,14.17695045,-220.0827332,-400.6956482,161.9665833,-668.8320313,-117.7729034,-1144.642578,475.8105164,666.4054565,496.1965942,472.6560669,539.8659058,534.5404053,49.64838791,49.64838791,589.0136719,471.2407837,222.5361633,18.59919167,-171.6486664,0.065387748,124.9946594,-33.54328156,52.14247131,-219.3374939,-26.28264427,115.9892578,95.40948486,160.2947083,-66.96869659,-106.676178,-231.3208466
